File_name,Reference_transcript ,Language,nemo_indic_conformer_transcription,nemo_indic_conformer_wer,nemo_indic_conformer_slang_score,nemo_google_speech_transcription,nemo_google_speech_wer,nemo_google_speech_slang_score,audio_links
1396503c-cb14-411c-ac9f-cb9c8c250500,send hundred eight rupees to nagesh ironwala,en-IN,send rs108 to nagesh ironwala,0.3333333333333333,0.0,send hundred Rupees to nageshwaran Walla,0.5,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/1396503c-cb14-411c-ac9f-cb9c8c250500.wav
878339fb-d2e8-4e53-a729-3f7b6ad7aa5b,what are the active IPOs that i can invest my money in,en-IN,what are the active ips that i can invest my money in,0.08333333333333333,0.0,what are the activate use that I can invest my money in,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/878339fb-d2e8-4e53-a729-3f7b6ad7aa5b.wav
737963ae-f67e-4dbd-95bf-ac8399e78b18,pay my gas cylinder bill of one thousand rupees,en-IN,pay my gas cylinder bill of rs1000,0.0,0.0,"pay my gas cylinder bill of 1,000 rupees",0.2857142857142857,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/737963ae-f67e-4dbd-95bf-ac8399e78b18.wav
556766c1-4ddd-4c1e-bb5d-7e880a416bf4,scan and send three thousand rupees,en-IN,scan it send rs3000,0.25,0.0,"can you send 3,000 rupees",1.0,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/556766c1-4ddd-4c1e-bb5d-7e880a416bf4.wav
537070f1-0ddb-4d84-ad86-c6f71005bad0,please donate eleven hundred rupees to this fund for treating india,en-IN,please donate ele hundred rupees to the fund for feeding india,0.5555555555555556,0.0,please donate 11:00 Rupees to the US fund for quitting India,0.6666666666666666,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/537070f1-0ddb-4d84-ad86-c6f71005bad0.wav
415579bf-3003-4e98-86bd-500240968e24,rahul,en-IN,good avene,2.0,0.0,Gravely,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/415579bf-3003-4e98-86bd-500240968e24.wav
0219845b-5a4e-4afc-97c2-bfdc66a9c4fa,how to see remaining balance,en-IN,how to see remaining balance,0.0,0.0,how to see remaining balance,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/0219845b-5a4e-4afc-97c2-bfdc66a9c4fa.wav
214284b2-9e9e-4a66-9f0d-3fe026ee2840,scan and pay two hundred eleven rupees,en-IN,scannon paid rs211,0.75,0.0,Scotland paid 211 rupees,1.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/214284b2-9e9e-4a66-9f0d-3fe026ee2840.wav
167308bb-e5c4-4a1d-bdc4-8e2d2bc0a573,show me active IPOs list,en-IN,show me acti ypos lit list,0.6,0.0,show me activate grocery list,0.4,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/167308bb-e5c4-4a1d-bdc4-8e2d2bc0a573.wav
143833ed-6197-47a3-b580-eb70f8a0e526,approve my pending bill payment of hundred rupees to airtel,en-IN,aprove my pending bill payment of rs100 to atl,0.4,0.0,approve my pending bill payment of hundred rupees,0.2,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/143833ed-6197-47a3-b580-eb70f8a0e526.wav
95726fae-b6cf-4cbf-834e-d7f6e2f83921,i would like to view all the offers,en-IN,i would like to view all the offers,0.0,0.0,I would like to view all the office,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/95726fae-b6cf-4cbf-834e-d7f6e2f83921.wav
94342adc-ca2b-42b5-8301-ccc6b2e52f1f,ask saurav to send one thousand five hundred rupees for the last night party share,en-IN,ask sup to send rs1500 for the last nights party share,0.18181818181818182,0.0,for the last night's party share,0.5454545454545454,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/94342adc-ca2b-42b5-8301-ccc6b2e52f1f.wav
90430ebd-7e1f-4052-9817-f43e285cb7e7,send five hundred to anjali,en-IN,send 500 to angeli,0.25,0.0,send 500 to Anjali,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/90430ebd-7e1f-4052-9817-f43e285cb7e7.wav
88818d0b-a0f5-4c17-a0a4-8dcee106dcae,ajith,en-IN,agit,1.0,1.0,budget,1.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/88818d0b-a0f5-4c17-a0a4-8dcee106dcae.wav
77059c3e-1944-4043-96e2-74326ef24458,gift a hundred rupees to dhyanesh,en-IN,give t hundred rupees to gesh,0.5,0.0,this day 100 Ways To Die,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/77059c3e-1944-4043-96e2-74326ef24458.wav
72368efc-4f62-4a1d-aad9-e8118b8c6cc1,show me offers related to payments,en-IN,show me offers related to payments,0.0,0.0,show me all photos related to payments,0.3333333333333333,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/72368efc-4f62-4a1d-aad9-e8118b8c6cc1.wav
66460bba-db7c-400f-a37e-cd82970d6c2d,show me what all IPOs are active,en-IN,show me what all ilipos are active,0.14285714285714285,0.0,show me what do light beers are active,0.42857142857142855,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/66460bba-db7c-400f-a37e-cd82970d6c2d.wav
65980b93-9dc5-45b3-bec4-47ce61fb53b3,send one thousand five hundred to saurav for last party,en-IN,send 1000 fivere to sorro for last nty,0.5714285714285714,0.0,send 1500 to solder for last night,0.2857142857142857,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/65980b93-9dc5-45b3-bec4-47ce61fb53b3.wav
53379e1c-3dd5-49df-8d88-2d3dc5d44492,scan three thousand rupees,en-IN,scan rs3000,0.0,0.0,3000 rupees,1.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/53379e1c-3dd5-49df-8d88-2d3dc5d44492.wav
51455a06-18d8-4183-b9ae-83b70a1ad9b1,approve my IPO request of five hundred rupees for CHEMICON industry,en-IN,approve my ipr request of rs500 for chemicon industry,0.2222222222222222,0.0,approve my PTO request of 500 rupees for chemical industry,0.4444444444444444,0.6,https://storage.googleapis.com/slang-audio-test-data/audio/51455a06-18d8-4183-b9ae-83b70a1ad9b1.wav
51428a4b-7ab6-4a4c-9d26-51ce4d40b275,give vijay two fifty rupees,en-IN,give vijay rs250,0.0,0.0,give me 250 rupees,1.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/51428a4b-7ab6-4a4c-9d26-51ce4d40b275.wav
40722c71-12d5-4a28-9bf7-ab94dea3af55,harikrishnan,en-IN,i degresion in,3.0,0.0,harikrishnan,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/40722c71-12d5-4a28-9bf7-ab94dea3af55.wav
37085cca-3614-45f3-8a64-4068ef19458a,send receive request from ICICI bank for ten lakh rupees,en-IN,send a receive request from icici bank for ten lakh rupees,0.2,0.0,send a receive requests from ICICI Bank for 10 lakh Rupees,0.5,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/37085cca-3614-45f3-8a64-4068ef19458a.wav
36130e2a-9e51-44aa-816f-5e680844f299,i would like to view all the active IPOs,en-IN,i would like to view all the active ipos,0.1111111111111111,0.0,I would like to view all the active IPOs,0.1111111111111111,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/36130e2a-9e51-44aa-816f-5e680844f299.wav
029830ba-de15-4c00-b7dc-75747e104773,karthikeyan needs five hundred rupees please send it,en-IN,carthkan needs rs500 please send it,0.16666666666666666,0.0,cardigan needs 500 rupees please send it,0.5,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/029830ba-de15-4c00-b7dc-75747e104773.wav
23919d45-8431-4896-8ed7-6bb44ac812e4,whats my account history,en-IN,what is my account history,0.5,1.0,what's my account history,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/23919d45-8431-4896-8ed7-6bb44ac812e4.wav
22729be2-46a8-418e-931b-162d94780a7f,approve electricity bill,en-IN,approved electricity bill,0.3333333333333333,0.0,approve electricity bill,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/22729be2-46a8-418e-931b-162d94780a7f.wav
22584aaf-60d9-4add-9d52-e0158c3620ac,i want to gift five thousand rupees for her birthday,en-IN,me i want to gift mother rs5000 for her birthday,0.25,0.0,Butthead birthday,0.875,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/22584aaf-60d9-4add-9d52-e0158c3620ac.wav
017907af-d76b-45be-bd29-f3212d86c0c5,please approve my pending payments,en-IN,please approve my pending payments,0.0,0.0,please approve my pending payments,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/017907af-d76b-45be-bd29-f3212d86c0c5.wav
16755b48-8d5a-467e-8ace-30af5e1ffd0b,i want to pay my airtel bill,en-IN,i want to pay my airtel bill,0.0,0.0,I want to pay my Airtel bill,0.2857142857142857,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/16755b48-8d5a-467e-8ace-30af5e1ffd0b.wav
15421eeb-ffd1-4435-9924-36832d19cfee,show me IPO,en-IN,show me i be oh,1.0,0.0,show me i p o,1.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/15421eeb-ffd1-4435-9924-36832d19cfee.wav
13130f1d-f7c4-4bf7-a0ae-eadc23e48dcd,10 rupees,en-IN,rs10,1.0,0.0,10 Rupees,0.5,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/13130f1d-f7c4-4bf7-a0ae-eadc23e48dcd.wav
0a1fd0c8-8128-4372-9743-8382f13ee998,send five hundred to subham ,en-IN,send 500 to shuha,0.25,0.0,send 500 to shoot him,0.5,0.6,https://storage.googleapis.com/slang-audio-test-data/audio/0a1fd0c8-8128-4372-9743-8382f13ee998.wav
00a500e1-da78-467d-a953-edce1d951bd1,send twelve rupee to harsh,en-IN,sen rs12 to rs,0.8,0.0,send 12 Rupees to,0.6,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/00a500e1-da78-467d-a953-edce1d951bd1.wav
0b6c2d63-3518-4381-8faf-f46b5f45b116,request six thousand five hundred from ramesh,en-IN,request 6005 hundre from ramesh,0.5,0.0,Amish,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0b6c2d63-3518-4381-8faf-f46b5f45b116.wav
0b0408c0-316d-45bc-a9a5-d24d50b9e12a,five hundred,en-IN,500,0.0,0.0,400,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0b0408c0-316d-45bc-a9a5-d24d50b9e12a.wav
0bc3bc51-92a2-42ec-8b30-d0377ad22697,send nine hundred rupees to hotel ,en-IN,send rs900 to hotel,0.0,0.0,send 900 Rupees to hotel,0.5,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/0bc3bc51-92a2-42ec-8b30-d0377ad22697.wav
0d9d6a81-34e7-4cf6-b143-9f58467715d3,open the qr scanner ,en-IN,open the qr scanner,0.0,0.0,open the QR scanner,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0d9d6a81-34e7-4cf6-b143-9f58467715d3.wav
0d3574ef-2ad1-4f91-8cf6-f9ee866c0af2,request one thousand rupees from aditya ,en-IN,request rs1000 from adte,0.25,0.0,"request 1,000 rupees from",0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0d3574ef-2ad1-4f91-8cf6-f9ee866c0af2.wav
0d9755b3-f49b-490e-b0c9-bc16dcf6b415,what is my balance ,en-IN,what is my balance,0.0,0.0,what is my balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0d9755b3-f49b-490e-b0c9-bc16dcf6b415.wav
0e44de11-261c-420e-be2b-ba9e4b158b68,send birthday gift of three thousand two hundred to sita,en-IN,sent birthday gift of 3002 hundre to seta,0.5714285714285714,0.0,send birthday gift of 3202 Sita,0.42857142857142855,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0e44de11-261c-420e-be2b-ba9e4b158b68.wav
0fcd6411-decf-483c-92af-f01aba7654ce,scan one hundred rupees,en-IN,scan rs100,0.0,0.0,scan one under rupees,1.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0fcd6411-decf-483c-92af-f01aba7654ce.wav
01ca747b-c462-4994-9278-5c57ca8b4502,five hundred rupees,en-IN,find a request,3.0,0.0,find a rapist,3.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/01ca747b-c462-4994-9278-5c57ca8b4502.wav
02aed9ae-6922-4795-9fc3-0cf8b7e80d1a,can i see the latest ipo,en-IN,can i see the latest ipo,0.0,0.0,can I see deleted Skype you,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/02aed9ae-6922-4795-9fc3-0cf8b7e80d1a.wav
02f9a9e5-291f-4dfd-87fa-072f719f61fa,request ten thousand rupees from slanglabs as december bonus,en-IN,request rs10000 from slang labs as december bonus,0.2857142857142857,1.0,"a quest 10,000 rupees from slime gloves as the December bonus",1.1428571428571428,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/02f9a9e5-291f-4dfd-87fa-072f719f61fa.wav
02face69-0af8-4695-aa81-14871ee9b33b,send fifty to subham ,en-IN,07:52 suam,1.0,0.0,752 Siloam,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/02face69-0af8-4695-aa81-14871ee9b33b.wav
003b4855-1476-463f-ad28-269f33fcf0a5,gift mom,en-IN,gift to mummy,1.0,0.0,gift Mommy,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/003b4855-1476-463f-ad28-269f33fcf0a5.wav
05b3066b-5771-4012-9a8a-1094d901ae8b,i want to check my balance ,en-IN,i want to check my balance,0.0,0.0,I want to check my balance,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/05b3066b-5771-4012-9a8a-1094d901ae8b.wav
06e4ef5b-9c97-4ae1-a8e6-80ea274207e6,can I see the latest IPO,en-IN,can i see the latest i p o,0.6666666666666666,0.0,can I see the latest,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/06e4ef5b-9c97-4ae1-a8e6-80ea274207e6.wav
08a027e5-0607-497f-9f28-77ab9b211db4,harsh,en-IN,pra,1.0,0.0,Purge,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/08a027e5-0607-497f-9f28-77ab9b211db4.wav
09d1334f-ba25-49f9-84f5-30c9350b6afd,request money from,en-IN,request money from,0.0,0.0,request money from,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/09d1334f-ba25-49f9-84f5-30c9350b6afd.wav
10d7cedd-0633-417a-b4e0-2498360d76c2,harsh,en-IN,s,1.0,0.0,hush,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/10d7cedd-0633-417a-b4e0-2498360d76c2.wav
10efad5a-064f-4761-bca8-d0ea7ebae654,open QR and pay three hundred and seventy five rupees,en-IN,open q r pay rs375,0.4,0.0,open q r + 375 piece,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/10efad5a-064f-4761-bca8-d0ea7ebae654.wav
023c9b22-4745-429a-90ed-b5a3c6128001,scan four twenty five rupees for grocery,en-IN,scan rs425 for grocery,0.0,0.0,for grocery,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/023c9b22-4745-429a-90ed-b5a3c6128001.wav
034c205b-91b8-4a77-90f2-cbc778057ef1,check my balance,en-IN,check my balance air im uestion,1.0,0.0,check my balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/034c205b-91b8-4a77-90f2-cbc778057ef1.wav
035f7e37-4e0e-4f1c-ac41-2857216883bf,i want to ask one lockerhood from shubham,en-IN,i want to ask one lok crode from suga,0.375,0.0,I want to ask one lock card from them,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/035f7e37-4e0e-4f1c-ac41-2857216883bf.wav
062b3546-4013-4ba5-a22b-0c7eba8f0761,open my transaction history,en-IN,open my transaction is tore,0.5,0.0,open my transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/062b3546-4013-4ba5-a22b-0c7eba8f0761.wav
087d0d08-9e0d-4dc6-b362-344cc24057a1,send five thousand to harsh,en-IN,sent 5000 to hersh,0.5,0.0,send 5000 plush,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/087d0d08-9e0d-4dc6-b362-344cc24057a1.wav
092eb545-7b03-4568-8486-7ba8b0fa2cba,donate thousand rupees to akshaya patra,en-IN,donate thousand rupees to akshey patra,0.16666666666666666,0.0,donate thousand rupees to akshaya Patra,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/092eb545-7b03-4568-8486-7ba8b0fa2cba.wav
112b8bab-2e31-42a5-a8bf-169852c4364a,how many things u can do for me,en-IN,how many things can you do for me,0.25,0.0,how many things can you do for me,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/112b8bab-2e31-42a5-a8bf-169852c4364a.wav
0952aaa7-f722-4cbb-b5a6-df13cc739e27,donate six hundred rupees to UNICEF,en-IN,donate rs600 to unicf,0.25,1.0,donate 600 rupees to,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0952aaa7-f722-4cbb-b5a6-df13cc739e27.wav
1027a663-b4b8-40ac-bc1f-aa77ebba9e6a,show me my balance,en-IN,show me my balance,0.0,0.0,show me my balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1027a663-b4b8-40ac-bc1f-aa77ebba9e6a.wav
02892ac0-98b0-416f-8795-9ec5667c3358,open scanner,en-IN,open scanny,0.5,0.0,open scanner,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/02892ac0-98b0-416f-8795-9ec5667c3358.wav
07885d56-9eb7-4d53-a5f4-9c43873bb1aa,pay five thousand rupees and open scanner,en-IN,they fd thuusd rupees and open scanner,0.8,0.0,if I told you no. Open scanner,1.2,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/07885d56-9eb7-4d53-a5f4-9c43873bb1aa.wav
039181a9-9c6b-4047-b0cc-36f768c3d13e,donate five thousand rupees to shekar ashram,en-IN,donate rs5000 to shaker astram,0.4,1.0,Shake It Off song,1.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/039181a9-9c6b-4047-b0cc-36f768c3d13e.wav
073900a2-6e90-45cf-ab2c-adef881d617b,can you please send,en-IN,can you please send,0.0,0.0,can you please send,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/073900a2-6e90-45cf-ab2c-adef881d617b.wav
102109bd-a4a6-4f24-940a-ea73a1802e3c,send a gift,en-IN,send a gift,0.0,0.0,send a gift,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/102109bd-a4a6-4f24-940a-ea73a1802e3c.wav
0458499b-aa9c-4f1b-b0d6-2128bfb228d9,six hundred rupees,en-IN,rs600,0.0,0.0,600 B's,2.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0458499b-aa9c-4f1b-b0d6-2128bfb228d9.wav
01596723-2577-4590-81a7-26ae6a8d67b9,send three hundred seventy three point two to shubham,en-IN,sen 373 to suam,0.75,0.0,turn 373.2 to 7,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/01596723-2577-4590-81a7-26ae6a8d67b9.wav
07910171-75d5-4e1f-9a31-3821bdb71ecf,can we donate five thousand to my room mate,en-IN,can we donate five to my roommate,0.375,0.0,"can we donate 5,000 to my roommate",0.375,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/07910171-75d5-4e1f-9a31-3821bdb71ecf.wav
0a11f5d0-7692-4a16-b67d-79d169856061,approve payment to amazon,en-IN,aproved payment to amazon,0.25,0.0,approve payment to Amazon,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0a11f5d0-7692-4a16-b67d-79d169856061.wav
0a112ebf-7a93-4752-8686-a1d0721e0e3b,i would like to check all the active ipos,en-IN,i would like to check all the active ipos,0.0,0.0,I would like to check all the active IPOs,0.2222222222222222,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0a112ebf-7a93-4752-8686-a1d0721e0e3b.wav
0ab07a80-3349-4d3e-82a7-9ccd0e153302,i should get two hundred rupees from satish ,en-IN,i should get rs200 from sathish,0.16666666666666666,0.0,I should get 200 rupees from Satish,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0ab07a80-3349-4d3e-82a7-9ccd0e153302.wav
00b44d8d-0761-44c1-97db-44aae021477e,make a request of five hundred,en-IN,make a request of 500,0.0,0.0,make a request of 100,0.2,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/00b44d8d-0761-44c1-97db-44aae021477e.wav
0c44d819-1a31-4f3a-8cf5-c7ab8dfe9395,show me my transaction history ,en-IN,show me my transaction history,0.0,0.0,show me my transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0c44d819-1a31-4f3a-8cf5-c7ab8dfe9395.wav
00cb6219-3599-4f17-9dcd-6bd81e20f161,send three hundred rupees to kumar as a gift ,en-IN,send rs300 to kumar as a gift,0.0,0.0,send 300 Rupees to Kumar as a gift,0.42857142857142855,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/00cb6219-3599-4f17-9dcd-6bd81e20f161.wav
0d8b6401-0c62-4aef-8373-cb4212289c71,pay ten and half rupees to pani,en-IN,pay ten and a half rupees to funny,0.2857142857142857,0.0,10 1/2 rupees too funny,0.8571428571428571,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0d8b6401-0c62-4aef-8373-cb4212289c71.wav
0d8df434-28d7-4129-a8e6-5762fb8eb715,happy to donate ten thousand dollars to the needy person ,en-IN,don happy to donate $10 the to the needy person,0.375,0.0,do the needy person,0.625,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0d8df434-28d7-4129-a8e6-5762fb8eb715.wav
0dfdf8c6-634c-469c-b13c-62882cd4af08,i want to scan,en-IN,i want to scan,0.0,0.0,I want to scan,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0dfdf8c6-634c-469c-b13c-62882cd4af08.wav
0dffba1b-4678-4dd9-ae66-29f7755b34d4,approve the pending bills ,en-IN,approve the pending bills,0.0,0.0,approve the pending bills,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0dffba1b-4678-4dd9-ae66-29f7755b34d4.wav
0e8ad935-3b2b-449f-9adb-0627943ba36a,donate one lakh to sankara eye foundation ,en-IN,donate one lakh to shankra ey foundation,0.2857142857142857,0.0,donate one leg to Sankara Eye Foundation,0.5714285714285714,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0e8ad935-3b2b-449f-9adb-0627943ba36a.wav
0e370df4-003b-48ed-9799-02e13e3d96f3,five hundred ,en-IN,500,0.0,0.0,500,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0e370df4-003b-48ed-9799-02e13e3d96f3.wav
0efd9cbc-a02f-490c-962d-a4e87fea9804,i want to know how much money i have in hdfc account,en-IN,i want to know how much money i have in gdc account,0.08333333333333333,0.0,I want to know how much money I have in HDFC account,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/0efd9cbc-a02f-490c-962d-a4e87fea9804.wav
1a0c2d61-602a-4146-bb5d-534abee985e8,pay my october month  bill of eleven hundred twenty six rupees to water supplier ,en-IN,pay my october month bill of onleven hundred rs26 to water supplier,0.3,0.0,female Cuban month bill of 1126 Rupees to water supplier,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1a0c2d61-602a-4146-bb5d-534abee985e8.wav
1aa4f7a0-f453-49ea-a9eb-fd345b6dad90,please approve a payment of one lakh rupees against the hospitals bills,en-IN,please approve a payment of one lakh rupees against hospital bills,0.16666666666666666,0.0,he's approved a payment of 1 lakh Rupees against hospital bills,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1aa4f7a0-f453-49ea-a9eb-fd345b6dad90.wav
01c9e979-8826-4f36-b8e1-f15e2f3b66dd,please do a donation to pmkr fund 500 rupees ,en-IN,please do a donation to pm care fund of find rupees,0.4444444444444444,0.0,please do a donation to p.m. care fund of rupees,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/01c9e979-8826-4f36-b8e1-f15e2f3b66dd.wav
1d28cdd3-f6d9-41e9-be47-036baf40b200,i want to view,en-IN,i want to i want to weave,1.0,0.0,one day I want to believe,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1d28cdd3-f6d9-41e9-be47-036baf40b200.wav
1d077f5e-6c97-4f9f-9ba2-2d4cf03b8bc9,send hundred rupees to kumar ,en-IN,sen hundred rupees to kumar,0.2,0.0,send hundred Rupees to Kumar,0.4,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/1d077f5e-6c97-4f9f-9ba2-2d4cf03b8bc9.wav
1d442325-f800-4021-9216-b06d55fdf27e,request three hundred from ajay ,en-IN,request 300 from ajai,0.25,0.0,request 300 from a j,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1d442325-f800-4021-9216-b06d55fdf27e.wav
1dcc112b-31f0-4188-abae-e475f23cad9e,pay hundred rupees through QR scanner,en-IN,pay hundre rupees thugh r scaner,0.6666666666666666,0.0,Faye Hunter Rupees to US Canada,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1dcc112b-31f0-4188-abae-e475f23cad9e.wav
1e7a6680-015a-4453-87a5-458c5cba747b,show me the offers running on my current bank account,en-IN,show me the offers running on my current bank account,0.0,0.0,show me the office running on my current bank account,0.1,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1e7a6680-015a-4453-87a5-458c5cba747b.wav
1e19c8ff-56c4-4550-905a-865c64a2d6b2,scan and send ,en-IN,scannon sent,1.0,0.0,scan and send,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1e19c8ff-56c4-4550-905a-865c64a2d6b2.wav
1e0485c3-7c37-4135-9f75-54598b22d0b0,maa,en-IN,ma,1.0,0.0,Ma,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1e0485c3-7c37-4135-9f75-54598b22d0b0.wav
1e27960b-1c72-44ab-a539-08ec732f04be,clear my electricity bill dues ,en-IN,clear my electricity build ues,0.4,0.0,clear my electricity bill dues,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1e27960b-1c72-44ab-a539-08ec732f04be.wav
1f975d5e-a24e-493f-82f8-bd482d855187,scan and pay hundred rupees ,en-IN,scan and pay rs100,0.4,0.0,scan and pay Honda Ruby's,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1f975d5e-a24e-493f-82f8-bd482d855187.wav
2b8a13d5-e979-41a5-9c27-6d742fea28d7,send twenty thousand as a loan to shailaja,en-IN,send 20000 as a loan to shalajar,0.14285714285714285,0.0,"send 20,000 as a loan to shailaja",0.14285714285714285,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/2b8a13d5-e979-41a5-9c27-6d742fea28d7.wav
2b25cac2-0c34-469c-a059-2ba6771309b5,money to agna ,en-IN,mone to agna,0.3333333333333333,0.0,money to agne,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2b25cac2-0c34-469c-a059-2ba6771309b5.wav
2bbfaee0-eb05-4df3-8b0b-98f6d9fe3b04,request nine hundred and five from madhuri,en-IN,requested 905 from mathuri,0.5,0.0,requested 905 from Madhuri,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2bbfaee0-eb05-4df3-8b0b-98f6d9fe3b04.wav
2c9189dc-c095-43ef-aec1-74a0d43c7608,i want to pay my gas bill,en-IN,i want to pay my gas bill,0.0,0.0,I want to pay my gas bill,0.14285714285714285,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/2c9189dc-c095-43ef-aec1-74a0d43c7608.wav
